source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.amazon.com,HTTP/1.0,32,17,1263,2,0.000462,0.000049,0.000090
192.168.0.1,www.amazon.com,HTTP/1.1,32,17,1263,2,0.000485,0.000071,0.000109
192.168.0.1,www.amazon.com,HTTP/1.0,33,16,1263,2,0.000458,0.000050,0.000073
192.168.0.1,www.amazon.com,HTTP/1.1,33,16,1263,2,0.000430,0.000079,0.000097
192.168.0.1,www.amazon.com,HTTP/1.0,34,18,1263,2,0.000416,0.000054,0.000183
192.168.0.1,www.amazon.com,HTTP/1.1,34,18,1263,2,0.000468,0.000083,0.000095
192.168.0.1,www.amazon.com,HTTP/1.0,35,19,1263,2,0.000435,0.000052,0.000080
192.168.0.1,www.amazon.com,HTTP/1.1,35,19,1263,2,0.000447,0.000044,0.000074
192.168.0.1,www.amazon.com,HTTP/1.0,36,17,1263,2,0.000456,0.000052,0.000073
192.168.0.1,www.amazon.com,HTTP/1.1,36,17,1263,2,0.000433,0.000051,0.000067
192.168.0.1,www.amazon.com,HTTP/1.0,37,18,1263,2,0.000421,0.000049,0.000101
192.168.0.1,www.amazon.com,HTTP/1.1,37,18,1263,2,0.000426,0.000051,0.000066
192.168.0.1,www.amazon.com,HTTP/1.0,38,17,1263,2,0.000452,0.000075,0.000069
192.168.0.1,www.amazon.com,HTTP/1.1,38,17,1263,2,0.000436,0.000051,0.000072
192.168.0.1,www.amazon.com,HTTP/1.0,39,18,1263,2,0.000433,0.000099,0.000087
192.168.0.1,www.amazon.com,HTTP/1.1,39,18,1263,2,0.000439,0.000053,0.000067
192.168.0.1,www.amazon.com,HTTP/1.0,40,18,1263,2,0.000435,0.000041,0.000070
192.168.0.1,www.amazon.com,HTTP/1.1,40,18,1263,2,0.000416,0.000045,0.000070
192.168.0.1,www.amazon.com,HTTP/1.0,41,17,1263,2,0.000445,0.000051,0.000071
192.168.0.1,www.amazon.com,HTTP/1.1,41,17,1263,2,0.000425,0.000052,0.000070
192.168.0.1,www.amazon.com,HTTP/1.0,42,17,1263,2,0.000426,0.000055,0.000132
192.168.0.1,www.amazon.com,HTTP/1.1,42,17,1263,2,0.000432,0.000059,0.000081
192.168.0.1,www.amazon.com,HTTP/1.0,43,16,1263,2,0.000458,0.000051,0.000082
192.168.0.1,www.amazon.com,HTTP/1.1,43,16,1263,2,0.000910,0.000059,0.000043
192.168.0.1,www.amazon.com,HTTP/1.0,44,19,1263,2,0.000435,0.000049,0.000087
192.168.0.1,www.amazon.com,HTTP/1.1,44,19,1263,2,0.000498,0.000057,0.000081
192.168.0.1,www.amazon.com,HTTP/1.0,45,16,1263,2,0.000442,0.000048,0.000067
192.168.0.1,www.amazon.com,HTTP/1.1,45,16,1263,2,0.000582,0.000065,0.000027
